Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
12917264,"The Elegant Universe: Superstrings, Hidden Dimensions, and the Quest for the Ultimate Theory",Brian Greene,"Greene, Brian",,"=""""","=""""",0,,Kindle Edition,464,,1999,,2016/05/10,to-read,to-read (#242),to-read,,,,0,0
19228286,Unpopular Essays,Bertrand Russell,"Russell, Bertrand",,"=""""","=""""",0,Routledge,Kindle Edition,202,2009,1950,,2016/05/10,to-read,to-read (#241),to-read,,,,0,0
12523792,The Intellectual Life,Philip Gilbert Hamerton,"Hamerton, Philip Gilbert",,"=""""","=""""",0,,Kindle Edition,473,,1873,,2016/05/10,to-read,to-read (#239),to-read,,,,0,0
11061979,On Liberty,John Stuart Mill,"Mill, John Stuart",,"=""""","=""""",0,,Kindle Edition,96,,1859,,2016/05/10,to-read,to-read (#240),to-read,,,,0,0
30165689,The Cherries of New York,U.P. Hedrick,"Hedrick, U.P.",,"=""""","=""""",0,,Kindle Edition,576,2014,2011,,2016/05/10,to-read,to-read (#238),to-read,,,,0,0
28192683,The Pears of New York,U.P. Hedrick,"Hedrick, U.P.",,"=""""","=""""",0,,Kindle Edition,822,2014,,,2016/05/10,to-read,to-read (#237),to-read,,,,0,0
25265664,Introducing the Ancient Greeks: Ten Ways They Shaped the Modern World,Edith Hall,"Hall, Edith",,"=""""","=""""",0,Vintage Digital,Kindle Edition,337,2015,2014,,2016/05/10,to-read,to-read (#236),to-read,,,,0,0
21491432,"Overwhelmed: Work, Love and Play When No One Has The Time",Brigid Schulte,"Schulte, Brigid",,"=""1408826690""","=""9781408826690""",0,Bloomsbury Publishing,Kindle Edition,370,2014,2014,,2016/05/10,to-read,to-read (#235),to-read,,,,0,0
11324765,Millennium People: A Tense Psychological Thriller Set in the World of Radical London Protests,J.G. Ballard,"Ballard, J.G.",,"=""000737190X""","=""9780007371907""",0,Fourth Estate,Kindle Edition,304,2010,2003,,2016/05/10,to-read,to-read (#233),to-read,,,,0,0
19482355,The Kindness of Women,J.G. Ballard,"Ballard, J.G.",Michel Faber,"=""0007381166""","=""9780007381166""",0,Fourth Estate,Kindle Edition,352,2012,1991,,2016/05/10,to-read,to-read (#232),to-read,,,,0,0
9641493,On Bullshit,Harry G. Frankfurt,"Frankfurt, Harry G.",,"=""1400826535""","=""9781400826537""",0,Princeton University Press,Kindle Edition,73,2009,2005,,2016/05/10,to-read,to-read (#230),to-read,,,,0,0
18858442,Symposium,Plato,"Plato, Plato",Benjamin Jowett,"=""""","=""""",0,,Kindle Edition,130,2012,-380,,2016/05/10,to-read,to-read (#231),to-read,,,,0,0
19027713,Grey Eminence: A Study in Religion and Politics,Aldous Huxley,"Huxley, Aldous",David Bradshaw,"=""""","=""""",0,Vintage Digital,Kindle Edition,322,2010,1941,,2016/05/10,to-read,to-read (#227),to-read,,,,0,0
13443885,The Quantum Sausage Machine (a science fiction adventure),R.D. Hanson,"Hanson, R.D.",,"=""1427637121""","=""9781427637123""",2.0,Aardvark Global Publishing,Kindle Edition,142,2014,,,2016/05/10,,,read,,,,1,0
18713165,Information: A Very Short Introduction (Very Short Introductions),Luciano Floridi,"Floridi, Luciano",,"=""0191609544""","=""9780191609541""",4.0,OUP Oxford,Kindle Edition,185,2010,2010,,2016/05/10,,,read,,,,1,0
9222502,"Tomorrow, When the War Began (The Tomorrow Series, #1)",John Marsden,"Marsden, John",,"=""1742624553""","=""9781742624556""",4.0,Pan Macmillan Australia,Kindle Edition,219,2010,1993,,2016/05/10,,,read,,,,1,0
19901314,Future Practice: Conversations from the Edge of Architecture,Rory Hyde,"Hyde, Rory",,"=""""","=""""",4.0,Routledge,Kindle Edition,282,2012,2012,,2016/05/10,,,read,,,,1,0
21296575,Hamburger: A Global History (Edible),Andrew F. Smith,"Smith, Andrew F.",,"=""""","=""""",4.0,Reaktion Books,Kindle Edition,152,2013,2008,,2016/05/10,,,read,,,,1,0
17880067,Fahrenheit 451,Ray Bradbury,"Bradbury, Ray",,"=""""","=""""",3.0,HarperVoyager,ebook,119,2013,1963,,2016/05/10,,,read,,,,1,0
20775702,The Martian,Andy Weir,"Weir, Andy",,"=""""","=""""",5.0,Ebury Digital,Kindle Edition,369,2014,2011,,2016/05/10,,,read,,,,1,0
18881450,Flowers For Algernon,Daniel Keyes,"Keyes, Daniel",Chris     Moore,"=""""","=""""",5.0,Gateway,ebook,228,2012,1966,,2016/05/10,,,read,,,,1,0
12659347,"Xenocide (Ender's Saga, #3)",Orson Scott Card,"Card, Orson Scott",,"=""0748134220""","=""""",4.0,Orbit,Kindle Edition,449,2011,1991,,2016/05/10,,,read,,,,1,0
17255897,"The Phoenix Project: A Novel About IT, DevOps, and Helping Your Business Win",Gene Kim,"Kim, Gene",,"=""0988262576""","=""9780988262577""",4.0,IT Revolution Press,Kindle Edition,450,2013,2013,,2016/05/10,,,read,,,,1,0
89158,Expert Political Judgment: How Good Is It? How Can We Know?,Philip E. Tetlock,"Tetlock, Philip E.",,"=""0691128715""","=""9780691128719""",4.0,Princeton University Press,Paperback,344,2006,2005,2016/05/10,2013/04/19,,,read,,,,1,0
20707970,Liquid Intelligence: The Art and Science of the Perfect Cocktail,Dave   Arnold,"Arnold, Dave",,"=""0393089037""","=""9780393089035""",5.0,W. W. Norton & Company,Hardcover,416,2014,2014,2016/05/10,2014/12/21,,,read,,,,1,0
14788185,The Advertising Concept Book (2nd ed.) /anglais,BARRY PETE,"PETE, BARRY",,"=""0500516235""","=""9780500516232""",0,THAMES HUDSON,Hardcover,296,2012,2008,,2014/06/13,to-read,to-read (#69),to-read,,,,0,0
19036647,Practical Ethics,Peter Singer,"Singer, Peter",,"=""1139039938""","=""""",0,Cambridge University Press,Kindle Edition,353,2011,1979,,2014/12/31,to-read,to-read (#193),to-read,,,,0,0
21130763,Collins Learn to Draw People,Philip Patenall,"Patenall, Philip",,"=""0007924836""","=""9780007924837""",0,Collins,Paperback,64,2014,1993,,2014/06/13,to-read,to-read (#144),to-read,,,,0,0
34473,In Praise of Shadows,Jun'ichirō Tanizaki,"Tanizaki, Jun'ichirō","Edward G. Seidensticker, Thomas J. Harper, Charles Moore","=""""","=""""",0,Leete's Island Books,Paperback,56,1977,1933,,2015/08/26,to-read,to-read (#226),to-read,,,,0,0
2508,Tono-Bungay,H.G. Wells,"Wells, H.G.","Edward Mendelson, Patrick Parrinder","=""""","=""""",0,Penguin Classics,Paperback,414,2005,1909,,2015/08/26,to-read,to-read (#225),to-read,,,,0,0
9844623,Feynman,Jim Ottaviani,"Ottaviani, Jim",Leland Myrick,"=""1596432594""","=""9781596432598""",0,First Second,Hardcover,266,2011,2011,,2013/04/19,,,read,,,,1,0
5905538,Logicomix,Apostolos Doxiadis,"Doxiadis, Apostolos",,"=""0747597200""","=""9780747597209""",0,GARDNERS VI BOOKS AMS006,Paperback,347,2009,2009,,2014/06/13,,,read,,,,1,0
19438287,The Mongoliad,Neal Stephenson,"Stephenson, Neal","Greg Bear, Mark Teppo, Erik Bear, Joseph Brassey, Cooper Moo, Nicole Galland, Mike Grell","=""1611093910""","=""9781611093919""",0,47North,Kindle Edition,444,2012,2012,,2014/12/31,,,read,,,,1,0
1241630,Kaizen: The Key to Japan's Competitive Success,Masaaki Imai,"Imai, Masaaki",,"=""007554332X""","=""9780075543329""",0,McGraw-Hill Education,Hardcover,260,1986,1985,,2015/06/17,to-read,to-read (#224),to-read,,,,0,0
19498827,"Wilderness & Travel Medicine: A Comprehensive Guide, 4th Edition",Eric A. Weiss,"Weiss, Eric A.",Michael E. Jacobs,"=""""","=""""",0,Mountaineers Books,Kindle Edition,224,2011,1997,,2014/12/31,to-read,to-read (#202),to-read,,,,0,0
1448236,Parkinson's Law,C. Northcote Parkinson,"Parkinson, C. Northcote",,"=""1568490151""","=""9781568490151""",5.0,Buccaneer Books,Hardcover,112,1996,1957,2015/01/02,2014/12/30,,,read,,,,1,0
70420,The Undercover Economist,Tim Harford,"Harford, Tim",,"=""0195189779""","=""9780195189773""",4.0,Oxford University Press,Hardcover,288,2005,2005,,2014/12/31,,,read,,,,1,0
2875137,Mental Models: Aligning Design Strategy with Human Behavior,Indi Young,"Young, Indi",,"=""1933820063""","=""9781933820064""",0,Rosenfeld Media,Paperback,299,2008,2008,,2014/12/31,to-read,to-read (#223),to-read,,,,0,0
11698359,"Universal Methods of Design: 100 Ways to Research Complex Problems, Develop Innovative Ideas, and Design Effective Solutions",Bella Martin,"Martin, Bella",Bruce M. Hanington,"=""1592537561""","=""9781592537563""",0,Rockport Publishers,Hardcover,208,2012,2012,,2014/12/31,to-read,to-read (#222),to-read,,,,0,0
13592853,Drugs Without the Hot Air: Minimizing the Harms of Legal and Illegal Drugs,David J. Nutt,"Nutt, David J.",,"=""1906860165""","=""9781906860165""",0,UIT Cambridge Ltd.,Paperback,320,2012,2012,,2014/12/31,to-read,to-read (#221),to-read,,,,0,0
18222843,Stuff Matters: Exploring the Marvelous Materials That Shape Our Man-Made World,Mark Miodownik,"Miodownik, Mark",,"=""0544236041""","=""9780544236042""",0,Houghton Mifflin Harcourt,Hardcover,252,2014,2013,,2014/12/31,to-read,to-read (#220),to-read,,,,0,0
5907,"The Hobbit, or There and Back Again",J.R.R. Tolkien,"Tolkien, J.R.R.","Douglas A. Anderson, Michael Hague, Jemima Catlin","=""""","=""""",0,Houghton Mifflin,Paperback,366,2002,1937,,2014/12/31,to-read,to-read (#219),to-read,,,,0,0
116223,"Barefoot Gen, Volume One: A Cartoon Story of Hiroshima",Keiji Nakazawa,"Nakazawa, Keiji","Art Spiegelman, Project Gen","=""0867196025""","=""9780867196023""",0,Last Gasp,Paperback,288,2004,1975,,2014/12/31,to-read,to-read (#218),to-read,,,,0,0
1521210,Decision Support Systems in the 21st Century,George M. Marakas,"Marakas, George M.",,"=""013744186X""","=""9780137441860""",0,Prentice Hall,Hardcover,528,1998,1998,,2014/12/31,to-read,to-read (#217),to-read,,,,0,0
2766465,Analytical decision-making in engineering design,J.N. Siddall,"Siddall, J.N.",,"=""0130345385""","=""9780130345387""",0,Prentice-Hall,Hardcover,431,1972,1972,,2014/12/31,to-read,to-read (#216),to-read,,,,0,0
17165301,Beyond Bacon: Paleo Recipes that Respect the Whole Hog,Matthew McCarry,"McCarry, Matthew","Stacy Toth, Paleo Parents","=""1936608235""","=""9781936608232""",3.0,Victory Belt Publishing,Hardcover,304,2013,2013,,2014/12/31,,,read,,,,1,0
2466179,Thinking and Deciding,Jonathan Baron,"Baron, Jonathan",,"=""0521680433""","=""9780521680431""",0,Cambridge University Press,Paperback,600,2007,1988,,2014/12/31,to-read,to-read (#215),to-read,,,,0,0
17924086,Nom Nom Paleo: Food for Humans (Volume 1),Michelle Tam,"Tam, Michelle",Henry Fong,"=""1449450334""","=""9781449450335""",4.0,Andrews McMeel Publishing,Hardcover,288,2013,2013,,2014/12/31,,,read,,,,1,0
17293290,Primal Cravings: Your favorite foods made Paleo,Brandon Keatley,"Keatley, Brandon",Megan Keatley,"=""0984755195""","=""9780984755196""",4.0,Primal Blueprint Publishing,Hardcover,280,2013,2013,,2014/12/31,,,read,,,,1,0
10129385,Anatomy Without a Scalpel,Lon Kilgore,"Kilgore, Lon",,"=""0615390722""","=""9780615390727""",0,Killustrated,Paperback,324,2010,2010,,2014/12/31,to-read,to-read (#214),to-read,,,,0,0
19310349,Ambient Commons: Attention in the Age of Embodied Information (The MIT Press),Malcolm McCullough,"McCullough, Malcolm",,"=""0262313480""","=""9780262313483""",0,The MIT Press,Kindle Edition,366,2013,2013,,2014/12/31,to-read,to-read (#213),to-read,,,,0,0
18868853,"Becoming Human: Our Past, Present and Future",Scientific American,"American, Scientific",,"=""""","=""""",0,Scientific American,Kindle Edition,189,2013,2013,,2014/12/31,to-read,to-read (#212),to-read,,,,0,0
6646093,"Total Leadership: Be a Better Leader, Have a Richer Life",Stewart D. Friedman,"Friedman, Stewart D.",,"=""142214819X""","=""9781422148198""",0,,Kindle Edition,272,,2008,,2014/12/31,to-read,to-read (#211),to-read,,,,0,0
18667813,"Less Doing, More Living: Make Everything in Life Easier",Ari R. Meisel,"Meisel, Ari R.",,"=""0399168524""","=""9780399168529""",4.0,Tarcher,Paperback,144,2014,2014,,2014/12/31,,,read,,,,1,0
18926194,Some Remarks,Neal Stephenson,"Stephenson, Neal",,"=""""","=""""",5.0,Atlantic Books,Kindle Edition,341,2012,2012,,2014/12/31,,,read,,,,1,0
18361450,"Raising Steam (Discworld, #40)",Terry Pratchett,"Pratchett, Terry",,"=""""","=""""",4.0,Transworld Digital,ebook,384,2013,2013,,2014/12/31,,,read,,,,1,0
18951183,"The 4-Hour Work Week: Escape the 9-5, Live Anywhere and Join the New Rich",Timothy Ferriss,"Ferriss, Timothy",,"=""""","=""""",0,Ebury Digital,Kindle Edition,398,2011,2007,,2014/12/31,to-read,to-read (#210),to-read,,,,0,0
19243247,Against the smart city (The city is here for you to use Book 1),Adam   Greenfield,"Greenfield, Adam",Nurri Kim,"=""0982438311""","=""""",0,Do projects,Kindle Edition,147,2013,2013,,2014/12/31,to-read,to-read (#209),to-read,,,,0,0
18529118,"Quicksilver (The Baroque Cycle, #1)",Neal Stephenson,"Stephenson, Neal",,"=""""","=""""",5.0,Cornerstone Digital,Kindle Edition,956,2012,2003,,2014/12/31,,,read,,,,1,0
18674785,Scrum: A Breathtakingly Brief and Agile Introduction,Chris  Sims,"Sims, Chris",Hillary Louise Johnson,"=""""","=""""",4.0,Dymaxicon,Kindle Edition,43,2014,2012,,2014/12/31,,,read,,,,1,0
19078142,"The System Of The World (The Baroque Cycle, #3)",Neal Stephenson,"Stephenson, Neal",,"=""""","=""""",5.0,Cornerstone Digital,Kindle Edition,1017,2012,2004,,2014/12/31,,,read,,,,1,0
18731854,"The Confusion (The Baroque Cycle, #2)",Neal Stephenson,"Stephenson, Neal",,"=""""","=""""",5.0,Cornerstone Digital,Kindle Edition,842,2012,2004,,2014/12/31,,,read,,,,1,0
11256625,The Elements of Scrum,Chris  Sims,"Sims, Chris",Hillary Louise Johnson,"=""""","=""""",4.0,,Kindle Edition,186,,2011,,2014/12/31,,,read,,,,1,0
18895924,Agile Project Management For Dummies,Mark C. Layton,"Layton, Mark C.",,"=""""","=""""",0,For Dummies,Kindle Edition,555,2012,2011,,2014/12/31,to-read,to-read (#208),to-read,,,,0,0
22668194,Learn JavaScript VISUALLY: The Beautiful New Way to Learn a Programming Language (Learn Visually),Ivelin Demirov,"Demirov, Ivelin",,"=""""","=""""",0,Ivelin Demirov,Kindle Edition,166,2014,2014,,2014/12/31,to-read,to-read (#207),to-read,,,,0,0
18006972,Quiet: The Power of Introverts in a World That Can't Stop Talking,Susan Cain,"Cain, Susan",,"=""""","=""""",0,Penguin ,Kindle Edition,325,2012,2012,,2014/12/31,to-read,to-read (#206),to-read,,,,0,0
22811444,Making It Right: Product Management For A Startup World,Rian Van Der Merwe,"Merwe, Rian Van Der",,"=""3944540832""","=""9783944540832""",0,Smashing Magazine,Kindle Edition,199,2014,2014,,2014/12/31,to-read,to-read (#205),to-read,,,,0,0
22738131,JavaScript Functions and Scope Explained,Praveen Kumar,"Kumar, Praveen",,"=""""","=""""",0,Praveen Kumar,Kindle Edition,58,2014,2014,,2014/12/31,to-read,to-read (#204),to-read,,,,0,0
18630542,Seconds,Bryan Lee O'Malley,"O'Malley, Bryan Lee",,"=""0345529375""","=""9780345529374""",4.0,Ballantine Books,Hardcover,323,2014,2014,,2014/12/31,,,read,,,,1,0
21940250,Product Management 101: A primer for new enterprise product managers,Rohit Dube,"Dube, Rohit",,"=""""","=""""",0,Rohit Dube,Kindle Edition,37,2014,2014,,2014/12/31,to-read,to-read (#203),to-read,,,,0,0
13126175,The Little Book of Thunks: 260 Questions to make your brain go ouch! (The Little Books),Ian Gilbert,"Gilbert, Ian",,"=""""","=""""",4.0,,Kindle Edition,106,,2007,,2014/12/31,,,read,,,,1,0
13085231,"Speaker for the Dead (Ender's Saga, #2)",Orson Scott Card,"Card, Orson Scott",,"=""0748134212""","=""9780748134212""",0,,Kindle Edition,323,,1986,,2014/12/31,to-read,to-read (#200),to-read,,,,0,0
20987043,Cracking the PM Interview: How to Land a Product Manager Job in Technology (Cracking the Interview & Career),Gayle Laakmann McDowell,"McDowell, Gayle Laakmann",Jackie Bavaro,"=""0984782826""","=""9780984782826""",0,CareerCup,Kindle Edition,366,2014,2013,,2014/12/31,to-read,to-read (#199),to-read,,,,0,0
20434916,Talking from 9 to 5: Women and Men at Work,Deborah Tannen,"Tannen, Deborah",,"=""""","=""""",0,William Morrow,Kindle Edition,452,2013,1994,,2014/12/31,to-read,to-read (#197),to-read,,,,0,0
18943428,Decisive: How to make better choices in life and work,Chip Heath,"Heath, Chip",Dan Heath,"=""""","=""""",0,Cornerstone Digital,Kindle Edition,318,2013,2013,,2014/12/31,to-read,to-read (#198),to-read,,,,0,0
12421626,What the Dog Saw and Other Adventures,Malcolm Gladwell,"Gladwell, Malcolm",,"=""""","=""""",0,,Kindle Edition,421,,2009,,2014/12/31,to-read,to-read (#196),to-read,,,,0,0
23588975,Money Master the Game: 7 Simple Steps to Financial Freedom,Anthony Robbins,"Robbins, Anthony",,"=""1471148629""","=""9781471148620""",0,Simon & Schuster UK,Kindle Edition,822,2014,2014,,2014/12/31,to-read,to-read (#195),to-read,,,,0,0
15845316,The Last Man,Mary Wollstonecraft Shelley,"Shelley, Mary Wollstonecraft",,"=""""","=""""",0,Amazon Digital Services,Kindle Edition,593,2012,1826,,2014/12/31,to-read,to-read (#194),to-read,,,,0,0
10475415,"Sentient City: Ubiquitous Computing, Architecture, and the Future of Urban Space",Mark  Shepard,"Shepard, Mark",,"=""0262515865""","=""9780262515863""",0,Mit Pr,Paperback,229,2011,2011,,2014/12/31,to-read,to-read (#192),to-read,,,,0,0
18334317,HTML5 for Web Designers,Jeremy Keith,"Keith, Jeremy",Jeffrey Zeldman,"=""0984442510""","=""9780984442515""",4.0,A Book Apart,ebook,87,2010,2010,,2013/11/05,,,read,,,,1,0
1527775,Folding Architecture,Sophia Vyzoviti,"Vyzoviti, Sophia",Sophia Vysivoti,"=""9063690592""","=""9789063690595""",0,BIS Publishers,Paperback,144,2008,2004,,2014/06/13,,,read,,,,1,0
578651,The Catcher in the Rye,J.D. Salinger,"Salinger, J.D.",,"=""014023750X""","=""9780140237504""",0,Penguin Books,Paperback,192,1994,1951,,2014/06/13,,,read,,,,1,0
20527133,"Superintelligence: Paths, Dangers, Strategies",Nick Bostrom,"Bostrom, Nick",,"=""0199678111""","=""9780199678112""",5.0,Oxford University Press,Hardcover,352,2014,2014,2014/12/21,2014/09/09,,,read,,,,1,0
21413662,What If?: Serious Scientific Answers to Absurd Hypothetical Questions,Randall Munroe,"Munroe, Randall",,"=""0544272994""","=""9780544272996""",5.0,Dey Street Books,Hardcover,303,2014,2014,2014/12/21,2014/09/09,,,read,,,,1,0
210544,On Beauty,Zadie Smith,"Smith, Zadie",,"=""014101945X""","=""9780141019451""",0,Penguin,Paperback,446,2006,2005,,2014/06/13,to-read,to-read (#174),to-read,,,,0,0
564758,Lost at Sea,Bryan Lee O'Malley,"O'Malley, Bryan Lee",,"=""1932664165""","=""9781932664164""",3.0,Oni Press,Paperback,162,2012,2003,2014/09/30,2014/09/22,,,read,,,,1,0
430146,"Guns, Germs and Steel: A Short History of Everybody for the Last 13,000 Years",Jared Diamond,"Diamond, Jared",,"=""0099302780""","=""9780099302780""",0,Vintage,Paperback,580,2017,1997,,2014/06/13,to-read,to-read (#114),to-read,,,,0,0
15701297,Measurement,Paul  Lockhart,"Lockhart, Paul",,"=""0674057554""","=""9780674057555""",0,Belknap Press,Hardcover,416,2012,2012,,2014/09/09,to-read,to-read (#191),to-read,,,,0,0
18693884,How Not to Be Wrong: The Power of Mathematical Thinking,Jordan Ellenberg,"Ellenberg, Jordan",,"=""1594205221""","=""9781594205224""",0,Penguin Press,Hardcover,480,2014,2014,,2014/09/09,to-read,to-read (#190),to-read,,,,0,0
1819435,Graphic Anatomy - Atelier Bow Wow,Atelier Bow Wow,"Wow, Atelier Bow",,"=""4887062788""","=""9784887062788""",5.0,Toto,Paperback,156,2007,2007,,2014/06/13,,,read,,,,1,0
1466013,Digital Real--Blobmeister: first built projects (German and English Edition),Ingeborg Flagge,"Flagge, Ingeborg",Harald Kloft,"=""3764365722""","=""9783764365721""",0,Birkhäuser,Hardcover,256,2001,2001,,2014/06/13,,,read,,,,1,0
535537,"Architecture's New Media: Principles, Theories, and Methods of Computer-Aided Design",Yehuda E. Kalay,"Kalay, Yehuda E.",William J. Mitchell,"=""0262112841""","=""9780262112840""",0,Mit Pr,Hardcover,536,2004,2004,,2014/06/13,,,read,,,,1,0
2034411,Collective Intelligence in Design (Architectural Design),Christopher Hight,"Hight, Christopher",Chris Perry,"=""0470026529""","=""9780470026526""",3.0,Academy Press,Paperback,136,2006,2006,,2014/06/13,,,read,,,,1,0
1243077,Emergence: Morphogenetic Design Strategies (Architectural Design),M. Hensel,"Hensel, M.","Achim Menges, Michael Weinstock","=""0470866888""","=""9780470866887""",3.0,Academy Press,Paperback,128,2004,2004,,2014/06/13,,,read,,,,1,0
